May 10, 2022   10:07:22
-0.854, -1.928e-4
-0.855, -1.961e-4
-0.856, -1.995e-4
-0.857, -2.028e-4
-0.858, -2.061e-4
-0.859, -2.094e-4
-0.860, -2.128e-4
-0.861, -2.161e-4
-0.862, -2.194e-4
-0.863, -2.227e-4
-0.864, -2.260e-4
-0.865, -2.295e-4
-0.866, -2.328e-4
-0.867, -2.361e-4
-0.868, -2.395e-4
-0.869, -2.430e-4
-0.870, -2.464e-4
-0.871, -2.499e-4
-0.872, -2.533e-4
-0.873, -2.568e-4
-0.874, -2.602e-4
-0.875, -2.635e-4
-0.876, -2.668e-4
-0.877, -2.703e-4
-0.878, -2.737e-4
-0.879, -2.770e-4
-0.880, -2.804e-4
-0.881, -2.839e-4
-0.882, -2.874e-4
-0.883, -2.907e-4
-0.884, -2.941e-4
-0.885, -2.976e-4
-0.886, -3.010e-4
-0.887, -3.043e-4
-0.888, -3.076e-4
-0.889, -3.110e-4
-0.890, -3.144e-4
-0.891, -3.177e-4
-0.892, -3.210e-4
-0.893, -3.244e-4
-0.894, -3.279e-4
-0.895, -3.311e-4
-0.896, -3.342e-4
-0.897, -3.374e-4
-0.898, -3.408e-4
-0.899, -3.441e-4
-0.900, -3.472e-4
-0.901, -3.505e-4
-0.902, -3.538e-4
-0.903, -3.571e-4
-0.904, -3.602e-4
-0.905, -3.633e-4
-0.906, -3.666e-4
-0.907, -3.698e-4
-0.908, -3.729e-4
-0.909, -3.760e-4
-0.910, -3.791e-4
-0.911, -3.823e-4
-0.912, -3.853e-4
-0.913, -3.882e-4
-0.914, -3.913e-4
-0.915, -3.943e-4
-0.916, -3.972e-4
-0.917, -4.000e-4
-0.918, -4.030e-4
-0.919, -4.060e-4
-0.920, -4.088e-4
-0.921, -4.116e-4
-0.922, -4.145e-4
-0.923, -4.173e-4
-0.924, -4.201e-4
-0.925, -4.227e-4
-0.926, -4.253e-4
-0.927, -4.281e-4
-0.928, -4.306e-4
-0.929, -4.330e-4
-0.930, -4.356e-4
-0.931, -4.381e-4
-0.932, -4.405e-4
-0.933, -4.429e-4
-0.934, -4.451e-4
-0.935, -4.475e-4
-0.936, -4.499e-4
-0.937, -4.520e-4
-0.938, -4.541e-4
-0.939, -4.562e-4
-0.940, -4.583e-4
-0.941, -4.603e-4
-0.942, -4.621e-4
-0.943, -4.641e-4
-0.944, -4.660e-4
-0.945, -4.677e-4
-0.946, -4.694e-4
-0.947, -4.710e-4
-0.948, -4.725e-4
-0.949, -4.741e-4
-0.950, -4.754e-4
-0.951, -4.769e-4
-0.952, -4.784e-4
-0.953, -4.796e-4
-0.954, -4.808e-4
-0.955, -4.818e-4
-0.956, -4.830e-4
-0.957, -4.840e-4
-0.958, -4.849e-4
-0.959, -4.857e-4
-0.960, -4.866e-4
-0.961, -4.873e-4
-0.962, -4.879e-4
-0.963, -4.883e-4
-0.964, -4.888e-4
-0.965, -4.892e-4
-0.966, -4.894e-4
-0.967, -4.895e-4
-0.968, -4.897e-4
-0.969, -4.898e-4
-0.970, -4.896e-4
-0.971, -4.894e-4
-0.972, -4.891e-4
-0.973, -4.891e-4
-0.974, -4.886e-4
-0.975, -4.880e-4
-0.976, -4.874e-4
-0.977, -4.867e-4
-0.978, -4.859e-4
-0.979, -4.849e-4
-0.980, -4.838e-4
-0.981, -4.828e-4
-0.982, -4.816e-4
-0.983, -4.802e-4
-0.984, -4.788e-4
-0.985, -4.774e-4
-0.986, -4.760e-4
-0.987, -4.743e-4
-0.988, -4.725e-4
-0.989, -4.707e-4
-0.990, -4.689e-4
-0.991, -4.670e-4
-0.992, -4.649e-4
-0.993, -4.628e-4
-0.994, -4.607e-4
-0.995, -4.585e-4
-0.996, -4.562e-4
-0.997, -4.539e-4
-0.998, -4.515e-4
-0.999, -4.490e-4
-1.000, -4.466e-4
-1.001, -4.441e-4
-1.002, -4.416e-4
-1.003, -4.392e-4
-1.004, -4.365e-4
-1.005, -4.340e-4
-1.006, -4.314e-4
-1.007, -4.289e-4
-1.008, -4.262e-4
-1.009, -4.236e-4
-1.010, -4.211e-4
-1.011, -4.185e-4
-1.012, -4.159e-4
-1.013, -4.133e-4
-1.014, -4.107e-4
-1.015, -4.082e-4
-1.016, -4.057e-4
-1.017, -4.031e-4
-1.018, -4.006e-4
-1.019, -3.982e-4
-1.020, -3.958e-4
-1.021, -3.933e-4
-1.022, -3.909e-4
-1.023, -3.886e-4
-1.024, -3.863e-4
-1.025, -3.840e-4
-1.026, -3.817e-4
-1.027, -3.795e-4
-1.028, -3.772e-4
-1.029, -3.750e-4
-1.030, -3.729e-4
-1.031, -3.708e-4
-1.032, -3.687e-4
-1.033, -3.666e-4
-1.034, -3.645e-4
-1.035, -3.626e-4
-1.036, -3.606e-4
-1.037, -3.587e-4
-1.038, -3.567e-4
-1.039, -3.549e-4
-1.040, -3.531e-4
-1.041, -3.512e-4
-1.042, -3.494e-4
-1.043, -3.476e-4
-1.044, -3.459e-4
-1.045, -3.442e-4
-1.046, -3.425e-4
-1.047, -3.409e-4
-1.048, -3.392e-4
-1.049, -3.376e-4
-1.050, -3.360e-4
-1.051, -3.344e-4
-1.052, -3.329e-4
-1.053, -3.314e-4
-1.054, -3.299e-4
-1.055, -3.284e-4
-1.056, -3.270e-4
-1.057, -3.255e-4
-1.058, -3.241e-4
-1.059, -3.227e-4
-1.060, -3.213e-4
-1.061, -3.200e-4
-1.062, -3.187e-4
-1.063, -3.173e-4
-1.064, -3.160e-4
-1.065, -3.148e-4
-1.066, -3.135e-4
-1.067, -3.122e-4
-1.068, -3.110e-4
-1.069, -3.098e-4
-1.070, -3.086e-4
-1.071, -3.074e-4
-1.072, -3.062e-4
-1.073, -3.051e-4
-1.074, -3.039e-4
-1.075, -3.028e-4
-1.076, -3.017e-4
-1.077, -3.006e-4
-1.078, -2.995e-4
-1.079, -2.984e-4
-1.080, -2.974e-4
-1.081, -2.963e-4
-1.082, -2.953e-4
-1.083, -2.943e-4
-1.084, -2.932e-4
-1.085, -2.922e-4
-1.086, -2.913e-4
-1.087, -2.902e-4
-1.088, -2.893e-4
-1.089, -2.883e-4
-1.090, -2.874e-4
-1.091, -2.864e-4
-1.092, -2.855e-4
-1.093, -2.846e-4
-1.094, -2.837e-4
-1.095, -2.828e-4
-1.096, -2.819e-4
-1.097, -2.810e-4
-1.098, -2.802e-4
-1.099, -2.793e-4
-1.100, -2.785e-4
-1.101, -2.776e-4
-1.102, -2.768e-4
-1.103, -2.760e-4
-1.104, -2.752e-4
-1.105, -2.743e-4
-1.106, -2.736e-4
-1.107, -2.728e-4
-1.108, -2.720e-4
-1.109, -2.712e-4
-1.110, -2.705e-4
-1.111, -2.697e-4
-1.112, -2.690e-4
-1.113, -2.682e-4
-1.114, -2.675e-4
-1.115, -2.667e-4
-1.116, -2.660e-4
-1.117, -2.653e-4
-1.118, -2.646e-4
-1.119, -2.639e-4
-1.120, -2.632e-4
-1.121, -2.625e-4
-1.122, -2.618e-4
-1.123, -2.612e-4
-1.124, -2.605e-4
-1.125, -2.599e-4
-1.126, -2.592e-4
-1.127, -2.586e-4
-1.128, -2.579e-4
-1.129, -2.573e-4
-1.130, -2.566e-4
-1.131, -2.560e-4
-1.132, -2.554e-4
-1.133, -2.548e-4
-1.134, -2.541e-4
-1.135, -2.535e-4
-1.136, -2.529e-4
-1.137, -2.523e-4
-1.138, -2.517e-4
-1.139, -2.511e-4
-1.140, -2.505e-4
-1.141, -2.500e-4
-1.142, -2.494e-4
-1.143, -2.488e-4
-1.144, -2.482e-4
-1.145, -2.477e-4
-1.146, -2.471e-4
-1.147, -2.465e-4
-1.148, -2.460e-4
-1.149, -2.455e-4
-1.150, -2.449e-4
-1.151, -2.444e-4
-1.152, -2.438e-4
-1.153, -2.433e-4
-1.154, -2.428e-4
-1.155, -2.423e-4
-1.156, -2.418e-4
-1.157, -2.413e-4
-1.158, -2.408e-4
-1.159, -2.403e-4
-1.160, -2.398e-4
-1.161, -2.393e-4
-1.162, -2.388e-4
-1.163, -2.384e-4
-1.164, -2.379e-4
-1.165, -2.374e-4
-1.166, -2.369e-4
-1.167, -2.365e-4
-1.168, -2.360e-4
-1.169, -2.356e-4
-1.170, -2.351e-4
-1.171, -2.347e-4
-1.172, -2.342e-4
-1.173, -2.337e-4
-1.174, -2.333e-4
-1.175, -2.329e-4
-1.176, -2.324e-4
-1.177, -2.320e-4
-1.178, -2.316e-4
-1.179, -2.311e-4
-1.180, -2.307e-4
-1.181, -2.302e-4
-1.182, -2.298e-4
-1.183, -2.294e-4
-1.184, -2.290e-4
-1.185, -2.285e-4
-1.186, -2.281e-4
-1.187, -2.278e-4
-1.188, -2.273e-4
-1.189, -2.269e-4
-1.190, -2.265e-4
-1.191, -2.261e-4
-1.192, -2.257e-4
-1.193, -2.253e-4
-1.194, -2.250e-4
-1.195, -2.246e-4
-1.196, -2.242e-4
-1.197, -2.238e-4
-1.198, -2.234e-4
-1.199, -2.231e-4
-1.200, -2.226e-4
-1.199, -2.219e-4
-1.198, -2.213e-4
-1.197, -2.208e-4
-1.196, -2.203e-4
-1.195, -2.198e-4
-1.194, -2.194e-4
-1.193, -2.189e-4
-1.192, -2.185e-4
-1.191, -2.181e-4
-1.190, -2.177e-4
-1.189, -2.173e-4
-1.188, -2.169e-4
-1.187, -2.164e-4
-1.186, -2.160e-4
-1.185, -2.157e-4
-1.184, -2.153e-4
-1.183, -2.149e-4
-1.182, -2.145e-4
-1.181, -2.142e-4
-1.180, -2.138e-4
-1.179, -2.135e-4
-1.178, -2.131e-4
-1.177, -2.127e-4
-1.176, -2.124e-4
-1.175, -2.121e-4
-1.174, -2.117e-4
-1.173, -2.114e-4
-1.172, -2.110e-4
-1.171, -2.107e-4
-1.170, -2.104e-4
-1.169, -2.101e-4
-1.168, -2.097e-4
-1.167, -2.094e-4
-1.166, -2.091e-4
-1.165, -2.087e-4
-1.164, -2.084e-4
-1.163, -2.081e-4
-1.162, -2.078e-4
-1.161, -2.075e-4
-1.160, -2.071e-4
-1.159, -2.068e-4
-1.158, -2.065e-4
-1.157, -2.062e-4
-1.156, -2.059e-4
-1.155, -2.056e-4
-1.154, -2.053e-4
-1.153, -2.050e-4
-1.152, -2.047e-4
-1.151, -2.044e-4
-1.150, -2.041e-4
-1.149, -2.038e-4
-1.148, -2.035e-4
-1.147, -2.032e-4
-1.146, -2.029e-4
-1.145, -2.026e-4
-1.144, -2.024e-4
-1.143, -2.021e-4
-1.142, -2.018e-4
-1.141, -2.015e-4
-1.140, -2.012e-4
-1.139, -2.010e-4
-1.138, -2.007e-4
-1.137, -2.004e-4
-1.136, -2.001e-4
-1.135, -1.999e-4
-1.134, -1.996e-4
-1.133, -1.993e-4
-1.132, -1.991e-4
-1.131, -1.988e-4
-1.130, -1.986e-4
-1.129, -1.983e-4
-1.128, -1.980e-4
-1.127, -1.978e-4
-1.126, -1.975e-4
-1.125, -1.973e-4
-1.124, -1.970e-4
-1.123, -1.968e-4
-1.122, -1.965e-4
-1.121, -1.963e-4
-1.120, -1.960e-4
-1.119, -1.958e-4
-1.118, -1.955e-4
-1.117, -1.953e-4
-1.116, -1.950e-4
-1.115, -1.948e-4
-1.114, -1.945e-4
-1.113, -1.943e-4
-1.112, -1.940e-4
-1.111, -1.938e-4
-1.110, -1.935e-4
-1.109, -1.933e-4
-1.108, -1.930e-4
-1.107, -1.928e-4
-1.106, -1.925e-4
-1.105, -1.923e-4
-1.104, -1.920e-4
-1.103, -1.918e-4
-1.102, -1.915e-4
-1.101, -1.913e-4
-1.100, -1.911e-4
-1.099, -1.908e-4
-1.098, -1.906e-4
-1.097, -1.903e-4
-1.096, -1.901e-4
-1.095, -1.899e-4
-1.094, -1.896e-4
-1.093, -1.894e-4
-1.092, -1.892e-4
-1.091, -1.889e-4
-1.090, -1.887e-4
-1.089, -1.885e-4
-1.088, -1.882e-4
-1.087, -1.880e-4
-1.086, -1.878e-4
-1.085, -1.875e-4
-1.084, -1.873e-4
-1.083, -1.871e-4
-1.082, -1.869e-4
-1.081, -1.866e-4
-1.080, -1.864e-4
-1.079, -1.862e-4
-1.078, -1.860e-4
-1.077, -1.857e-4
-1.076, -1.855e-4
-1.075, -1.853e-4
-1.074, -1.850e-4
-1.073, -1.848e-4
-1.072, -1.846e-4
-1.071, -1.844e-4
-1.070, -1.841e-4
-1.069, -1.839e-4
-1.068, -1.837e-4
-1.067, -1.834e-4
-1.066, -1.832e-4
-1.065, -1.830e-4
-1.064, -1.827e-4
-1.063, -1.825e-4
-1.062, -1.822e-4
-1.061, -1.820e-4
-1.060, -1.817e-4
-1.059, -1.815e-4
-1.058, -1.812e-4
-1.057, -1.810e-4
-1.056, -1.808e-4
-1.055, -1.805e-4
-1.054, -1.802e-4
-1.053, -1.800e-4
-1.052, -1.798e-4
-1.051, -1.795e-4
-1.050, -1.792e-4
-1.049, -1.790e-4
-1.048, -1.788e-4
-1.047, -1.785e-4
-1.046, -1.782e-4
-1.045, -1.780e-4
-1.044, -1.777e-4
-1.043, -1.774e-4
-1.042, -1.772e-4
-1.041, -1.769e-4
-1.040, -1.767e-4
-1.039, -1.764e-4
-1.038, -1.761e-4
-1.037, -1.758e-4
-1.036, -1.755e-4
-1.035, -1.753e-4
-1.034, -1.750e-4
-1.033, -1.746e-4
-1.032, -1.744e-4
-1.031, -1.741e-4
-1.030, -1.738e-4
-1.029, -1.734e-4
-1.028, -1.731e-4
-1.027, -1.729e-4
-1.026, -1.725e-4
-1.025, -1.722e-4
-1.024, -1.718e-4
-1.023, -1.715e-4
-1.022, -1.712e-4
-1.021, -1.708e-4
-1.020, -1.705e-4
-1.019, -1.701e-4
-1.018, -1.698e-4
-1.017, -1.694e-4
-1.016, -1.691e-4
-1.015, -1.687e-4
-1.014, -1.684e-4
-1.013, -1.680e-4
-1.012, -1.675e-4
-1.011, -1.672e-4
-1.010, -1.668e-4
-1.009, -1.663e-4
-1.008, -1.659e-4
-1.007, -1.655e-4
-1.006, -1.650e-4
-1.005, -1.646e-4
-1.004, -1.641e-4
-1.003, -1.636e-4
-1.002, -1.632e-4
-1.001, -1.627e-4
-1.000, -1.621e-4
-0.999, -1.616e-4
-0.998, -1.612e-4
-0.997, -1.606e-4
-0.996, -1.601e-4
-0.995, -1.595e-4
-0.994, -1.590e-4
-0.993, -1.583e-4
-0.992, -1.577e-4
-0.991, -1.571e-4
-0.990, -1.565e-4
-0.989, -1.559e-4
-0.988, -1.552e-4
-0.987, -1.545e-4
-0.986, -1.539e-4
-0.985, -1.532e-4
-0.984, -1.525e-4
-0.983, -1.517e-4
-0.982, -1.510e-4
-0.981, -1.502e-4
-0.980, -1.494e-4
-0.979, -1.486e-4
-0.978, -1.478e-4
-0.977, -1.470e-4
-0.976, -1.462e-4
-0.975, -1.453e-4
-0.974, -1.444e-4
-0.973, -1.435e-4
-0.972, -1.425e-4
-0.971, -1.415e-4
-0.970, -1.405e-4
-0.969, -1.396e-4
-0.968, -1.386e-4
-0.967, -1.376e-4
-0.966, -1.365e-4
-0.965, -1.355e-4
-0.964, -1.344e-4
-0.963, -1.333e-4
-0.962, -1.320e-4
-0.961, -1.309e-4
-0.960, -1.298e-4
-0.959, -1.285e-4
-0.958, -1.272e-4
-0.957, -1.260e-4
-0.956, -1.248e-4
-0.955, -1.234e-4
-0.954, -1.220e-4
-0.953, -1.206e-4
-0.952, -1.193e-4
-0.951, -1.179e-4
-0.950, -1.163e-4
-0.949, -1.149e-4
-0.948, -1.134e-4
-0.947, -1.120e-4
-0.946, -1.104e-4
-0.945, -1.087e-4
-0.944, -1.072e-4
-0.943, -1.056e-4
-0.942, -1.038e-4
-0.941, -1.021e-4
-0.940, -1.004e-4
-0.939, -9.871e-5
-0.938, -9.685e-5
-0.937, -9.503e-5
-0.936, -9.323e-5
-0.935, -9.144e-5
-0.934, -8.943e-5
-0.933, -8.746e-5
-0.932, -8.554e-5
-0.931, -8.368e-5
-0.930, -8.165e-5
-0.929, -7.952e-5
-0.928, -7.748e-5
-0.927, -7.547e-5
-0.926, -7.331e-5
-0.925, -7.109e-5
-0.924, -6.890e-5
-0.923, -6.681e-5
-0.922, -6.462e-5
-0.921, -6.215e-5
-0.920, -5.981e-5
-0.919, -5.759e-5
-0.918, -5.537e-5
-0.917, -5.288e-5
-0.916, -5.044e-5
-0.915, -4.813e-5
-0.914, -4.582e-5
-0.913, -4.320e-5
-0.912, -4.071e-5
-0.911, -3.825e-5
-0.910, -3.578e-5
-0.909, -3.314e-5
-0.908, -3.043e-5
-0.907, -2.785e-5
-0.906, -2.532e-5
-0.905, -2.265e-5
-0.904, -1.985e-5
-0.903, -1.723e-5
-0.902, -1.462e-5
-0.901, -1.185e-5
-0.900, -8.960e-6
-0.899, -6.192e-6
-0.898, -3.516e-6
-0.897, -6.571e-7
-0.896, 2.232e-6
-0.895, 5.000e-6
-0.894, 7.889e-6
-0.893, 1.069e-5
-0.892, 1.370e-5
-0.891, 1.674e-5
-0.890, 1.963e-5
-0.889, 2.255e-5
-0.888, 2.565e-5
-0.887, 2.872e-5
-0.886, 3.170e-5
-0.885, 3.462e-5
-0.884, 3.782e-5
-0.883, 4.107e-5
-0.882, 4.402e-5
-0.881, 4.709e-5
-0.880, 5.022e-5
-0.879, 5.342e-5
-0.878, 5.658e-5
-0.877, 5.965e-5
-0.876, 6.281e-5
-0.875, 6.616e-5
-0.874, 6.935e-5
-0.873, 7.246e-5
-0.872, 7.562e-5
-0.871, 7.896e-5
-0.870, 8.249e-5
-0.869, 8.565e-5
-0.868, 8.888e-5
-0.867, 9.228e-5
-0.866, 9.557e-5
-0.865, 9.879e-5
-0.864, 1.020e-4
-0.863, 1.053e-4
-0.862, 1.087e-4
-0.861, 1.120e-4
-0.860, 1.151e-4
-0.859, 1.185e-4
-0.858, 1.220e-4
-0.857, 1.253e-4
-0.856, 1.286e-4
-0.855, 1.319e-4
-0.854, 1.353e-4
-0.853, 1.386e-4
-0.852, 1.419e-4
-0.851, 1.452e-4
-0.850, 1.485e-4
-0.849, 1.520e-4
-0.848, 1.552e-4
-0.847, 1.585e-4
-0.846, 1.620e-4
-0.845, 1.652e-4
-0.844, 1.683e-4
-0.843, 1.715e-4
-0.842, 1.750e-4
-0.841, 1.783e-4
-0.840, 1.816e-4
-0.839, 1.848e-4
-0.838, 1.881e-4
-0.837, 1.915e-4
-0.836, 1.947e-4
-0.835, 1.979e-4
-0.834, 2.012e-4
-0.833, 2.045e-4
-0.832, 2.078e-4
-0.831, 2.109e-4
-0.830, 2.142e-4
-0.829, 2.175e-4
-0.828, 2.206e-4
-0.827, 2.238e-4
-0.826, 2.269e-4
-0.825, 2.301e-4
-0.824, 2.333e-4
-0.823, 2.362e-4
-0.822, 2.393e-4
-0.821, 2.425e-4
-0.820, 2.456e-4
-0.819, 2.481e-4
-0.818, 2.509e-4
-0.817, 2.541e-4
-0.816, 2.571e-4
-0.815, 2.600e-4
-0.814, 2.628e-4
-0.813, 2.658e-4
-0.812, 2.688e-4
-0.811, 2.716e-4
-0.810, 2.742e-4
-0.809, 2.771e-4
-0.808, 2.800e-4
-0.807, 2.827e-4
-0.806, 2.854e-4
-0.805, 2.881e-4
-0.804, 2.909e-4
-0.803, 2.934e-4
-0.802, 2.959e-4
-0.801, 2.984e-4
-0.800, 3.010e-4
-0.799, 3.034e-4
-0.798, 3.058e-4
-0.797, 3.081e-4
-0.796, 3.105e-4
-0.795, 3.129e-4
-0.794, 3.150e-4
-0.793, 3.169e-4
-0.792, 3.192e-4
-0.791, 3.214e-4
-0.790, 3.234e-4
-0.789, 3.253e-4
-0.788, 3.274e-4
-0.787, 3.293e-4
-0.786, 3.311e-4
-0.785, 3.329e-4
-0.784, 3.347e-4
-0.783, 3.364e-4
-0.782, 3.380e-4
-0.781, 3.395e-4
-0.780, 3.410e-4
-0.779, 3.426e-4
-0.778, 3.440e-4
-0.777, 3.451e-4
-0.776, 3.464e-4
-0.775, 3.477e-4
-0.774, 3.487e-4
-0.773, 3.497e-4
-0.772, 3.506e-4
-0.771, 3.516e-4
-0.770, 3.524e-4
-0.769, 3.531e-4
-0.768, 3.538e-4
-0.767, 3.546e-4
-0.766, 3.551e-4
-0.765, 3.554e-4
-0.764, 3.557e-4
-0.763, 3.560e-4
-0.762, 3.563e-4
-0.761, 3.562e-4
-0.760, 3.561e-4
-0.759, 3.561e-4
-0.758, 3.560e-4
-0.757, 3.557e-4
-0.756, 3.552e-4
-0.755, 3.548e-4
-0.754, 3.543e-4
-0.753, 3.537e-4
-0.752, 3.529e-4
-0.751, 3.520e-4
-0.750, 3.512e-4
-0.749, 3.502e-4
-0.748, 3.490e-4
-0.747, 3.478e-4
-0.746, 3.466e-4
-0.745, 3.453e-4
-0.744, 3.437e-4
-0.743, 3.421e-4
-0.742, 3.405e-4
-0.741, 3.388e-4
-0.740, 3.371e-4
-0.739, 3.351e-4
-0.738, 3.333e-4
-0.737, 3.314e-4
-0.736, 3.293e-4
-0.735, 3.271e-4
-0.734, 3.251e-4
-0.733, 3.229e-4
-0.732, 3.206e-4
-0.731, 3.183e-4
-0.730, 3.160e-4
-0.729, 3.138e-4
-0.728, 3.113e-4
-0.727, 3.089e-4
-0.726, 3.064e-4
-0.725, 3.040e-4
-0.724, 3.015e-4
-0.723, 2.989e-4
-0.722, 2.964e-4
-0.721, 2.940e-4
-0.720, 2.915e-4
-0.719, 2.890e-4
-0.718, 2.865e-4
-0.717, 2.841e-4
-0.716, 2.817e-4
-0.715, 2.792e-4
-0.714, 2.767e-4
-0.713, 2.743e-4
-0.712, 2.719e-4
-0.711, 2.695e-4
-0.710, 2.671e-4
-0.709, 2.648e-4
-0.708, 2.625e-4
-0.707, 2.602e-4
-0.706, 2.579e-4
-0.705, 2.558e-4
-0.704, 2.536e-4
-0.703, 2.514e-4
-0.702, 2.492e-4
-0.701, 2.471e-4
-0.700, 2.451e-4
-0.699, 2.430e-4
-0.698, 2.410e-4
-0.697, 2.390e-4
-0.696, 2.371e-4
-0.695, 2.351e-4
-0.694, 2.332e-4
-0.693, 2.313e-4
-0.692, 2.295e-4
-0.691, 2.277e-4
-0.690, 2.259e-4
-0.689, 2.241e-4
-0.688, 2.224e-4
-0.687, 2.207e-4
-0.686, 2.190e-4
-0.685, 2.173e-4
-0.684, 2.157e-4
-0.683, 2.141e-4
-0.682, 2.125e-4
-0.681, 2.110e-4
-0.680, 2.094e-4
-0.679, 2.079e-4
-0.678, 2.064e-4
-0.677, 2.049e-4
-0.676, 2.035e-4
-0.675, 2.020e-4
-0.674, 2.006e-4
-0.673, 1.992e-4
-0.672, 1.979e-4
-0.671, 1.965e-4
-0.670, 1.952e-4
-0.669, 1.939e-4
-0.668, 1.926e-4
-0.667, 1.914e-4
-0.666, 1.901e-4
-0.665, 1.889e-4
-0.664, 1.877e-4
-0.663, 1.864e-4
-0.662, 1.853e-4
-0.661, 1.841e-4
-0.660, 1.829e-4
-0.659, 1.818e-4
-0.658, 1.807e-4
-0.657, 1.796e-4
-0.656, 1.785e-4
-0.655, 1.774e-4
-0.654, 1.763e-4
-0.653, 1.753e-4
-0.652, 1.742e-4
-0.651, 1.732e-4
-0.650, 1.722e-4
-0.649, 1.712e-4
-0.648, 1.702e-4
-0.647, 1.692e-4
-0.646, 1.682e-4
-0.645, 1.673e-4
-0.644, 1.663e-4
-0.643, 1.654e-4
-0.642, 1.645e-4
-0.641, 1.636e-4
-0.640, 1.627e-4
-0.639, 1.618e-4
-0.638, 1.609e-4
-0.637, 1.600e-4
-0.636, 1.592e-4
-0.635, 1.583e-4
-0.634, 1.575e-4
-0.633, 1.567e-4
-0.632, 1.558e-4
-0.631, 1.550e-4
-0.630, 1.542e-4
-0.629, 1.534e-4
-0.628, 1.526e-4
-0.627, 1.518e-4
-0.626, 1.510e-4
-0.625, 1.503e-4
-0.624, 1.496e-4
-0.623, 1.488e-4
-0.622, 1.480e-4
-0.621, 1.473e-4
-0.620, 1.466e-4
-0.619, 1.459e-4
-0.618, 1.452e-4
-0.617, 1.444e-4
-0.616, 1.438e-4
-0.615, 1.431e-4
-0.614, 1.424e-4
-0.613, 1.417e-4
-0.612, 1.411e-4
-0.611, 1.404e-4
-0.610, 1.397e-4
-0.609, 1.391e-4
-0.608, 1.385e-4
-0.607, 1.378e-4
-0.606, 1.372e-4
-0.605, 1.366e-4
-0.604, 1.359e-4
-0.603, 1.353e-4
-0.602, 1.347e-4
-0.601, 1.341e-4
-0.600, 1.335e-4
-0.599, 1.329e-4
-0.598, 1.323e-4
-0.597, 1.318e-4
-0.596, 1.312e-4
-0.595, 1.306e-4
-0.594, 1.301e-4
-0.593, 1.295e-4
-0.592, 1.289e-4
-0.591, 1.284e-4
-0.590, 1.278e-4
-0.589, 1.273e-4
-0.588, 1.267e-4
-0.587, 1.262e-4
-0.586, 1.257e-4
-0.585, 1.251e-4
-0.584, 1.246e-4
-0.583, 1.241e-4
-0.582, 1.236e-4
-0.581, 1.231e-4
-0.580, 1.226e-4
-0.579, 1.221e-4
-0.578, 1.216e-4
-0.577, 1.211e-4
-0.576, 1.206e-4
-0.575, 1.201e-4
-0.574, 1.196e-4
-0.573, 1.191e-4
-0.572, 1.187e-4
-0.571, 1.182e-4
-0.570, 1.177e-4
-0.569, 1.173e-4
-0.568, 1.168e-4
-0.567, 1.163e-4
-0.566, 1.159e-4
-0.565, 1.154e-4
-0.564, 1.150e-4
-0.563, 1.145e-4
-0.562, 1.141e-4
-0.561, 1.137e-4
-0.560, 1.132e-4
-0.559, 1.128e-4
-0.558, 1.124e-4
-0.557, 1.119e-4
-0.556, 1.115e-4
-0.555, 1.111e-4
-0.554, 1.107e-4
-0.553, 1.103e-4
-0.552, 1.099e-4
-0.551, 1.094e-4
-0.550, 1.090e-4
-0.549, 1.086e-4
-0.548, 1.083e-4
-0.547, 1.079e-4
-0.546, 1.075e-4
-0.545, 1.071e-4
-0.544, 1.067e-4
-0.543, 1.063e-4
-0.542, 1.059e-4
-0.541, 1.055e-4
-0.540, 1.052e-4
-0.539, 1.048e-4
-0.538, 1.044e-4
-0.537, 1.040e-4
-0.536, 1.037e-4
-0.535, 1.033e-4
-0.534, 1.030e-4
-0.533, 1.026e-4
-0.532, 1.023e-4
-0.531, 1.019e-4
-0.530, 1.015e-4
-0.529, 1.012e-4
-0.528, 1.008e-4
-0.527, 1.005e-4
-0.526, 1.001e-4
-0.525, 9.977e-5
-0.524, 9.943e-5
-0.523, 9.910e-5
-0.522, 9.873e-5
-0.521, 9.840e-5
-0.520, 9.806e-5
-0.519, 9.773e-5
-0.518, 9.739e-5
-0.517, 9.706e-5
-0.516, 9.673e-5
-0.515, 9.642e-5
-0.514, 9.609e-5
-0.513, 9.575e-5
-0.512, 9.545e-5
-0.511, 9.514e-5
-0.510, 9.484e-5
-0.509, 9.454e-5
-0.508, 9.420e-5
-0.507, 9.393e-5
-0.506, 9.362e-5
-0.505, 9.329e-5
-0.504, 9.301e-5
-0.503, 9.271e-5
-0.502, 9.244e-5
-0.501, 9.213e-5
-0.500, 9.174e-5
-0.501, 9.131e-5
-0.502, 9.095e-5
-0.503, 9.058e-5
-0.504, 9.025e-5
-0.505, 8.994e-5
-0.506, 8.961e-5
-0.507, 8.930e-5
-0.508, 8.897e-5
-0.509, 8.867e-5
-0.510, 8.839e-5
-0.511, 8.806e-5
-0.512, 8.775e-5
-0.513, 8.748e-5
-0.514, 8.718e-5
-0.515, 8.690e-5
-0.516, 8.660e-5
-0.517, 8.629e-5
-0.518, 8.602e-5
-0.519, 8.575e-5
-0.520, 8.544e-5
-0.521, 8.517e-5
-0.522, 8.489e-5
-0.523, 8.462e-5
-0.524, 8.435e-5
-0.525, 8.404e-5
-0.526, 8.377e-5
-0.527, 8.353e-5
-0.528, 8.322e-5
